Team_Season,Team,QB,RB,WR,TE,OL,Offense,IDL,EDGE,LB,S,CB,Defense,Season,W_PCT,Playoffs,SB,Cap,QB_P,RB_P,WR_P,TE_P,OL_P,IDL_P,EDGE_P,LB_P,S_P,CB_P,Defense_P,Offense_P,Dead_Open_Specials,W
Saints 2015,Saints,25358586,5692821,9440930,3887942,18404737,62785016,4811895,5489433,10157172,11168099,9757823,41384422,2015,0.438,0,0,143280000,0.1769862228,0.03973213987,0.06589147125,0.02713527359,0.1284529383,0.03358385678,0.03831262563,0.07089036851,0.07794597292,0.0681031756,0.2888359994,0.4381980458,0.2729659548,7
Giants 2015,Giants,15240800,6883801,14975789,1889705,23070742,62060837,5124721,13672478,10989660,3336069,17527051,50649979,2015,0.375,0,0,143280000,0.1063707426,0.04804439559,0.1045211404,0.01318889587,0.161018579,0.03576717616,0.09542488833,0.07670058626,0.02328356365,0.1223272683,0.3535034827,0.4331437535,0.2133527638,6
Jets 2015,Jets,5192407,6431875,20552089,4191281,33201673,69569325,17349030,3696387,10546255,8846076,31508947,71946695,2015,0.625,0,0,143280000,0.03623957984,0.04489024986,0.1434400405,0.02925237996,0.2317258026,0.121084799,0.0257983459,0.0736059115,0.06173978224,0.2199116904,0.502140529,0.4855480528,0.0123114182,10
Eagles 2015,Eagles,17392354,12012071,9224526,6878554,23951203,69458708,8704164,16527523,8452587,11129568,13900914,58714756,2015,0.438,0,0,143280000,0.121387172,0.08383634143,0.0643811139,0.04800777499,0.1671636167,0.06074932998,0.1153512214,0.05899348827,0.07767705193,0.09701922111,0.4097903127,0.484776019,0.1054336683,7
Steelers 2015,Steelers,20358139,3265082,10701027,6131594,18800947,59256789,14557602,7727575,13207206,5560650,13377624,54430657,2015,0.625,1,0,143280000,0.1420863973,0.02278812116,0.07468611809,0.04279448632,0.1312182231,0.1016024707,0.05393338219,0.09217759631,0.03880967337,0.09336700168,0.3798901242,0.4135733459,0.2065365299,10
49ers 2015,49ers,17234471,4458248,13805614,2762661,19757909,58018903,6591793,11474979,10783706,8880119,6467970,44198567,2015,0.313,0,0,143280000,0.1202852527,0.03111563372,0.09635408989,0.0192815536,0.1378971873,0.04600637214,0.08008779313,0.07526316304,0.06197737996,0.04514216918,0.3084768774,0.4049337172,0.2865894054,5
Seahawks 2015,Seahawks,8554868,10635847,9888081,10063162,12810650,51952608,9600635,18100443,12650324,13893024,15557555,69801981,2015,0.625,1,0,143280000,0.05970734227,0.07423120463,0.06901229062,0.07023424065,0.08940989671,0.06700610692,0.1263291667,0.08829092686,0.0969641541,0.1085814838,0.4871718384,0.3625949749,0.1502331868,10
Buccaneers 2015,Buccaneers,5965886,5081515,18129732,4336557,20141348,53655038,23969929,5445509,12188387,4087338,8260432,53951595,2015,0.375,0,0,143280000,0.04163795366,0.03546562674,0.1265335846,0.03026631072,0.1405733389,0.1672943118,0.03800606505,0.08506691094,0.0285269263,0.05765237298,0.3765465871,0.3744768146,0.2489765983,6
Titans 2015,Titans,5017020,5286810,8113034,10447500,11157861,40022225,21122812,10312803,6083453,12937775,15939246,66396089,2015,0.188,0,0,143280000,0.03501549414,0.03689845059,0.05662363205,0.07291666667,0.07787451843,0.147423311,0.07197657035,0.04245849386,0.09029714545,0.1112454355,0.4634009562,0.2793287619,0.257270282,3
Commanders 2015,Commanders,8997885,3242342,24335809,5451490,27764389,69791915,20732031,9316339,7356014,6696517,10756352,54857253,2015,0.563,1,0,143280000,0.06279930905,0.02262941094,0.1698479132,0.03804780849,0.1937771427,0.1446959171,0.06502190815,0.05134013121,0.04673727666,0.07507225014,0.3828674832,0.4871015843,0.1300309324,9
Packers 2015,Packers,20090908,2917044,13021509,3295825,21065314,60390600,10632552,35680871,1045193,10790891,13207797,71357304,2015,0.625,1,0,143280000,0.1402213009,0.02035904523,0.0908815536,0.02300268705,0.1470220128,0.07420820771,0.2490289712,0.007294758515,0.0753133096,0.09218172111,0.4980269682,0.4214865997,0.08048643216,10
Cardinals 2014,Cardinals,16676701,2653397,14667325,4410632,13774076,52182131,25825251,9394096,6943566,3473804,16867423,62504140,2014,0.688,1,0,133000000,0.1253887293,0.01995035338,0.1102806391,0.03316264662,0.1035644812,0.1941748195,0.07063230075,0.05220726316,0.02611882707,0.1268227293,0.4699559398,0.3923468496,0.1376972105,11
Falcons 2014,Falcons,18576474,6980028,17966288,1247246,26480666,71250702,14382019,9969271,7666852,7645545,5342576,45006263,2014,0.375,0,0,133000000,0.1396727368,0.05248141353,0.1350848722,0.009377789474,0.1991027519,0.1081354812,0.07495692481,0.05764550376,0.05748530075,0.04016974436,0.3383929549,0.5357195639,0.1258874812,6
Ravens 2014,Ravens,15578427,1891185,6901832,4991340,17657641,47020425,21184683,14137592,5493818,5389608,11857910,58063611,2014,0.625,1,0,133000000,0.1171310301,0.01421943609,0.05189347368,0.03752887218,0.132764218,0.1592833308,0.1062976842,0.04130690226,0.04052336842,0.08915721805,0.4365685038,0.3535370301,0.2098944662,10
Bills 2014,Bills,6126486,11520979,6857046,3098194,19208595,46811300,13808832,23537100,12589051,7300537,12531233,69766753,2014,0.563,0,0,133000000,0.04606380451,0.08662390226,0.05155673684,0.02329469173,0.1444255263,0.1038258045,0.1769706767,0.0946545188,0.05489125564,0.09421979699,0.5245620526,0.3519646617,0.1234732857,9
Panthers 2014,Panthers,8743113,11891700,4162200,9273200,16431582,50501795,6505547,26696480,9299071,4944876,1839412,49285386,2014,0.469,1,0,133000000,0.06573769173,0.0894112782,0.03129473684,0.06972330827,0.1235457293,0.04891388722,0.2007254135,0.06991782707,0.0371795188,0.01383016541,0.370566812,0.3797127444,0.2497204436,7
Bears 2014,Bears,19219118,9580845,12299126,7234947,16590321,64924357,4235688,14352349,10686451,4434278,11742197,45450963,2014,0.313,0,0,133000000,0.1445046466,0.07203642857,0.09247463158,0.05439809774,0.1247392556,0.0318472782,0.1079123985,0.08034925564,0.03334043609,0.08828719549,0.3417365639,0.4881530602,0.1701103759,5
Bengals 2014,Bengals,10928123,3654864,10856116,8253862,19718975,53411940,16160671,14597786,13702366,6534061,17739200,68734084,2014,0.656,1,0,133000000,0.08216633835,0.02748018045,0.08162493233,0.06205911278,0.1482629699,0.1215088045,0.1097577895,0.1030253083,0.0491282782,0.1333774436,0.5167976241,0.4015935338,0.08160884211,10
Browns 2014,Browns,2807980,1529301,10771737,4683350,30648671,50441039,17269848,13935899,7257125,6699334,17398562,62560768,2014,0.438,0,0,133000000,0.02111263158,0.01149850376,0.08099050376,0.03521315789,0.2304411353,0.1298484812,0.1047811955,0.05456484962,0.05037093233,0.1308162556,0.4703817143,0.3792559323,0.1503623534,7
Cowboys 2014,Cowboys,12764666,2815945,5655361,9965144,21402763,52603879,5927135,5288895,10078315,4115045,21287488,46696878,2014,0.75,1,0,133000000,0.09597493233,0.0211725188,0.04252151128,0.07492589474,0.1609230301,0.04456492481,0.03976612782,0.07577680451,0.03094018797,0.1600563008,0.3511043459,0.3955178872,0.2533777669,12
Broncos 2014,Broncos,18629094,2748063,18771159,3669295,25225932,69043543,7401361,18552790,3982315,7141122,15320403,52397991,2014,0.75,1,0,133000000,0.1400683759,0.02066212782,0.1411365338,0.02758868421,0.1896686617,0.05564933083,0.1394946617,0.02994221805,0.05369264662,0.115191,0.3939698571,0.5191243835,0.0869057594,12
Lions 2014,Lions,17031668,6083043,18606777,5509002,11871158,59101648,27994602,10114648,13479446,5342000,4023173,60953869,2014,0.688,1,0,133000000,0.1280576541,0.04573716541,0.1399005789,0.04142106767,0.08925682707,0.2104857293,0.07604998496,0.101349218,0.04016541353,0.03024942105,0.4582997669,0.4443732932,0.09732693985,11
Texans 2014,Texans,4907663,9457433,19869037,4412445,22861050,61507628,8117519,8070107,8574142,3124451,17795552,45681771,2014,0.563,0,0,133000000,0.0368997218,0.0711085188,0.1493912556,0.0331762782,0.171887594,0.06103397744,0.06067749624,0.06446723308,0.02349211278,0.1338011429,0.3434719624,0.4624633684,0.1940646692,9
Colts 2014,Colts,9779454,4019936,11976863,2894739,16559625,45230617,18595139,16302457,7916347,7474934,15753451,66042328,2014,0.688,1,0,133000000,0.07352972932,0.03022508271,0.0900516015,0.02176495489,0.1245084586,0.1398130752,0.1225748647,0.05952140602,0.05620251128,0.118447,0.4965588571,0.3400798271,0.1633613158,11
Jaguars 2014,Jaguars,9554830,6308882,8703307,10592682,15825958,50985659,11745833,17144223,13828131,2960477,4986002,50664666,2014,0.188,0,0,133000000,0.07184082707,0.04743520301,0.0654383985,0.07964422556,0.1189921654,0.08831453383,0.1289039323,0.1039709098,0.02225922556,0.03748873684,0.3809373383,0.3833508195,0.2357118421,3
Chiefs 2014,Chiefs,8786939,11495196,17692219,6165390,12179435,56319179,14297941,16416918,7815650,14822053,8579227,61931789,2014,0.563,0,0,133000000,0.06606721053,0.08643004511,0.133024203,0.04635631579,0.09157469925,0.1075033158,0.1234354737,0.05876428571,0.1114440075,0.06450546617,0.4656525489,0.4234524737,0.1108949774,9
Raiders 2014,Raiders,9471691,6996329,9015614,1400205,17354097,44237936,8198430,14641333,5264934,13433828,11631671,53170196,2014,0.188,0,0,133000000,0.0712157218,0.05260397744,0.06778657143,0.01052785714,0.1304819323,0.06164233083,0.1100852105,0.03958596992,0.1010062256,0.08745617293,0.3997759098,0.3326160602,0.2676080301,3
Chargers 2014,Chargers,17856766,8605886,10851816,9315091,19973727,66603286,7275737,12045271,6024227,13044216,6186511,44575962,2014,0.563,0,0,133000000,0.1342613985,0.06470590977,0.0815926015,0.0700382782,0.1501783985,0.05470478947,0.09056594737,0.04529493985,0.09807681203,0.0465151203,0.335157609,0.5007765865,0.1640658045,9
Rams 2014,Rams,19930000,3635133,7489962,8642056,26264010,65961161,12047009,21708707,13272617,4207611,3599498,54835442,2014,0.375,0,0,133000000,0.1498496241,0.02733182707,0.05631550376,0.06497786466,0.1974737594,0.09057901504,0.1632233609,0.09979411278,0.03163617293,0.02706389474,0.4122965564,0.4959485789,0.09175486466,6
Dolphins 2014,Dolphins,9024346,5275190,28597229,2453213,19150146,64500124,8558325,16269884,19901899,7286117,12603136,64619361,2014,0.5,0,0,133000000,0.06785222556,0.03966308271,0.2150167594,0.01844521053,0.1439860602,0.06434830827,0.1223299549,0.1496383383,0.05478283459,0.09476042105,0.4858598571,0.4849633383,0.02917680451,8
Vikings 2014,Vikings,10278077,13954903,10289462,3870027,24118962,62511431,9823887,16318199,13041933,3934664,7924243,51042926,2014,0.438,0,0,133000000,0.07727877444,0.1049240827,0.07736437594,0.02909794737,0.1813455789,0.07386381203,0.1226932256,0.09805964662,0.02958393985,0.05958077444,0.3837813985,0.4700107594,0.1462078421,7
Patriots 2014,Patriots,15446036,4537291,13923556,7369559,15395126,56671568,10516902,5631786,12844605,8593385,15181481,52768159,2014,0.75,1,1,133000000,0.116135609,0.03411496992,0.104688391,0.05541021805,0.1157528271,0.07907445113,0.04234425564,0.09657597744,0.06461191729,0.1141464737,0.3967530752,0.426102015,0.1771449098,12
Saints 2014,Saints,19064118,5399617,12178739,6269241,25334966,68246681,8932135,5228215,10041920,9017368,8305918,41525556,2014,0.438,0,0,133000000,0.1433392331,0.04059862406,0.09156946617,0.04713715038,0.1904884662,0.06715890977,0.03930988722,0.07550315789,0.0677997594,0.06245051128,0.3122222256,0.5131329398,0.1746448346,7
Giants 2014,Giants,21008400,5120134,12922572,2083825,19002962,60137893,6171260,6942313,14546482,14367378,11998314,54025747,2014,0.375,0,0,133000000,0.1579578947,0.03849724812,0.09716219549,0.01566785714,0.1428794135,0.04640045113,0.05219784211,0.1093720451,0.1080253985,0.09021288722,0.4062086241,0.452164609,0.1416267669,6
Jets 2014,Jets,5402878,6138225,15118083,3321133,27006154,56986473,7501734,7897645,9264790,4571367,7604495,36840031,2014,0.25,0,0,133000000,0.04062314286,0.04615206767,0.113669797,0.02497092481,0.2030537895,0.05640401504,0.05938078947,0.06966007519,0.03437118045,0.05717665414,0.2769927143,0.4284697218,0.2945375639,4
Eagles 2014,Eagles,3772237,16415834,10693053,5720045,29339566,65940735,6088275,17791018,10285319,7603608,13632290,55400510,2014,0.625,0,0,133000000,0.02836268421,0.1234273233,0.08039889474,0.04300785714,0.2205982406,0.04577650376,0.1337670526,0.07733322556,0.05716998496,0.1024984211,0.416545188,0.495795,0.08765981203,10
Steelers 2014,Steelers,21333138,1669039,7942649,7847766,14731514,53524106,9360367,13428435,15222160,10751868,13352245,62115075,2014,0.688,1,0,133000000,0.1603995338,0.01254916541,0.05971916541,0.0590057594,0.1107632632,0.07037869925,0.1009656767,0.1144523308,0.08084111278,0.1003928195,0.4670306391,0.4024368872,0.1305324737,11
49ers 2014,49ers,6114325,8372771,14014025,9364040,22908605,60773766,14858320,9959422,14238165,7042189,7623157,53721253,2014,0.5,0,0,133000000,0.04597236842,0.06295316541,0.105368609,0.07040631579,0.1722451504,0.1117166917,0.07488287218,0.1070538722,0.05294878947,0.05731696992,0.4039191955,0.456945609,0.1391351955,8
Seahawks 2014,Seahawks,2227438,9949013,6213265,7351109,23339609,49080434,11876832,14437175,11003673,14824595,6488073,58630348,2014,0.75,1,0,133000000,0.01674765414,0.07480460902,0.0467162782,0.05527149624,0.175485782,0.08929948872,0.108550188,0.08273438346,0.1114631203,0.04878250376,0.4408296842,0.3690258195,0.1901444962,12
Buccaneers 2014,Buccaneers,5512169,3929661,17087432,4133809,20487478,51150549,26581339,14179861,4809468,10665150,12689893,68925711,2014,0.125,0,0,133000000,0.0414448797,0.02954632331,0.1284769323,0.03108127068,0.154041188,0.1998596917,0.1066154962,0.03616141353,0.08018909774,0.09541272932,0.5182384286,0.384590594,0.09717097744,2
Titans 2014,Titans,6035575,6896110,9394069,8033603,26321377,56680734,14188978,9059903,6628324,14007775,10683260,54568240,2014,0.125,0,0,133000000,0.04538026316,0.05185045113,0.07063209774,0.06040303008,0.1979050902,0.1066840451,0.06811957143,0.04983702256,0.1053216165,0.08032526316,0.4102875188,0.4261709323,0.1635415489,2
Commanders 2014,Commanders,7082926,2678257,18448822,3831981,26783400,58825386,22282539,15092287,5082772,3143824,7461353,53062775,2014,0.25,0,0,133000000,0.05325508271,0.02013727068,0.1387129474,0.02881188722,0.2013789474,0.1675378872,0.1134758421,0.03821633083,0.02363777444,0.0561003985,0.3989682331,0.4422961353,0.1587356316,4
Packers 2014,Packers,19273750,2878903,9395943,2464445,18882444,52895485,7465236,23761153,11140825,7570989,19240070,69178273,2014,0.75,1,0,133000000,0.1449154135,0.02164588722,0.07064618797,0.01852966165,0.1419732632,0.05612959398,0.1786552857,0.0837656015,0.05692472932,0.1446621805,0.520137391,0.3977104135,0.08215219549,12
Eagles 2013,Eagles,13385137,10203112,19241989,5509036,25664899,74004173,5264666,10241101,10004817,6920158,6032738,38463480,2013,0.625,1,0,123600000,0.1082939887,0.08254944984,0.1556795227,0.04457148867,0.2076448139,0.04259438511,0.08285680421,0.08094512136,0.05598833333,0.04880855987,0.3111932039,0.5987392638,0.09006753236,10
Cardinals 2013,Cardinals,6172993,5306754,15022466,4425078,19171690,50098981,20498000,5347625,7964030,2809618,10407900,47027173,2013,0.625,0,0,123600000,0.04994330906,0.04293490291,0.1215409871,0.03580160194,0.1551107605,0.1658414239,0.04326557443,0.06443389968,0.02273153722,0.08420631068,0.380478746,0.4053315615,0.2141896926,10
Falcons 2013,Falcons,10920140,6293062,17406642,6938146,16464048,58022038,9806798,8139270,8433728,7249890,9276181,42905867,2013,0.25,0,0,123600000,0.08835064725,0.0509147411,0.1408304369,0.05613386731,0.1332042718,0.07934302589,0.06585169903,0.06823404531,0.05865606796,0.07505000809,0.3471348463,0.4694339644,0.1834311893,4
Seahawks 2013,Seahawks,1557085,10799653,16831423,12778788,27955261,69922210,7701509,25013832,7377232,8579619,3507877,52180069,2013,0.813,1,1,123600000,0.01259777508,0.08737583333,0.1361765615,0.1033882524,0.2261752508,0.06230994337,0.2023772816,0.05968634304,0.0694143932,0.02838088188,0.422168843,0.5657136731,0.01211748382,13
Ravens 2013,Ravens,7381327,7936927,7986810,3966000,16354916,43625980,17275372,19320572,4593000,3813423,10949281,55951648,2013,0.5,0,0,123600000,0.05971947411,0.06421461974,0.06461820388,0.03208737864,0.1323213269,0.1397683819,0.1563153074,0.03716019417,0.03085293689,0.08858641586,0.4526832362,0.3529610032,0.1943557605,8
Bills 2013,Bills,4663940,8362867,8979223,4489668,14455361,40951059,16611040,13270000,5414838,10503423,7069748,52869049,2013,0.375,0,0,123600000,0.03773414239,0.06766073625,0.07264743528,0.03632417476,0.1169527589,0.1343935275,0.1073624595,0.04380936893,0.08497915049,0.05719860841,0.4277431149,0.3313192476,0.2409376375,6
Titans 2013,Titans,6336958,15376098,12686896,6979500,26721984,68101436,6496528,8776293,5740835,10777066,9602477,41393199,2013,0.438,0,0,123600000,0.05126988673,0.1244020874,0.1026447896,0.0564684466,0.2161972816,0.05256090615,0.0710056068,0.04644688511,0.08719309061,0.07768994337,0.334896432,0.5509824919,0.1141210761,7
Panthers 2013,Panthers,7579454,9290450,11041036,4325000,18981126,51217066,5096152,11629844,12335911,6639853,3244456,38946216,2013,0.75,1,0,123600000,0.06132244337,0.07516545307,0.08932877023,0.03499190939,0.1535689806,0.04123100324,0.094092589,0.09980510518,0.05372049353,0.02624964401,0.315098835,0.4143775566,0.2705236084,12
Bears 2013,Bears,11276471,12036166,16580067,2495000,10071052,52458756,10999363,18744765,12510915,3802254,15375000,61432297,2013,0.5,0,0,123600000,0.09123358414,0.09737998382,0.1341429369,0.02018608414,0.08148100324,0.08899161003,0.1516566748,0.1012209951,0.03076257282,0.1243932039,0.4970250566,0.4244235922,0.07855135113,8
Broncos 2013,Broncos,18716295,5070632,10120554,8013902,25550424,67471807,6880138,10234767,8030669,5894346,17559225,48599145,2013,0.813,1,0,123600000,0.151426335,0.04102453074,0.08188150485,0.06483739482,0.2067186408,0.05566454693,0.08280555825,0.06497305016,0.0476888835,0.1420649272,0.393196966,0.5458884061,0.06091462783,13
Bengals 2013,Bengals,2881583,5750703,8730272,5005166,22390147,44757871,13979869,24778885,8370673,5834061,16118302,69081790,2013,0.688,1,0,123600000,0.02331377832,0.0465267233,0.07063326861,0.04049487055,0.1811500566,0.1131057362,0.2004764159,0.06772389159,0.04720114078,0.1304069741,0.5589141586,0.3621186974,0.07896714401,11
Browns 2013,Browns,4171299,2200883,5666354,2620527,23789034,38448097,19697955,14276906,7765000,2500318,10928931,55169110,2013,0.25,0,0,123600000,0.03374837379,0.01780649676,0.04584428803,0.02120167476,0.1924679126,0.159368568,0.1155089482,0.0628236246,0.02022911003,0.08842177184,0.4463520227,0.311068746,0.2425792314,4
Giants 2013,Giants,21998400,5036739,8677626,2998913,24235900,62947578,5118995,9523813,7916847,12704990,11202110,46466755,2013,0.438,0,0,123600000,0.1779805825,0.04075031553,0.0702073301,0.02426305016,0.1960833333,0.04141581715,0.07705350324,0.06405216019,0.1027911812,0.09063195793,0.3759446197,0.5092846117,0.1147707686,7
Cowboys 2013,Cowboys,13818982,2257011,8120768,5623758,19470710,49291229,4133225,20864805,7285429,3626564,12623808,48533831,2013,0.5,0,0,123600000,0.1118040615,0.0182606068,0.06570200647,0.04549966019,0.1575300162,0.03344033172,0.1688091019,0.05894360032,0.02934113269,0.1021343689,0.3926685356,0.3987963511,0.2085351133,8
Texans 2013,Texans,11756250,10825134,14247672,6948519,18690874,62468449,15386734,3770636,7593313,7816547,16655776,51223006,2013,0.125,0,0,123600000,0.09511529126,0.08758199029,0.1152724272,0.05621779126,0.1512206634,0.1244881392,0.03050676375,0.0614345712,0.06324067152,0.1347554693,0.4144256149,0.5054081634,0.08016622168,2
Lions 2013,Lions,21556666,3987009,15383546,4207277,12601451,57735949,14671559,7814297,10468126,4758334,6133807,43846123,2013,0.438,0,0,123600000,0.1744066828,0.03225735437,0.1244623463,0.03403945793,0.1019534871,0.1187019337,0.06322246764,0.08469357605,0.0384978479,0.04962627023,0.3547420955,0.4671193285,0.1781385761,7
Saints 2013,Saints,18193235,9159749,11679433,3245951,18150025,60428393,6485380,14326594,11034166,9960582,11598369,53405091,2013,0.688,1,0,123600000,0.1471944579,0.07410800162,0.0944937945,0.02626173948,0.1468448625,0.05247071197,0.1159109547,0.0892731877,0.08058723301,0.09383793689,0.4320800243,0.488902856,0.07901711974,11
Colts 2013,Colts,8626545,7195732,11908481,2615661,18601449,48947868,13140390,16498650,4492779,13323235,9596407,57051461,2013,0.688,1,0,123600000,0.0697940534,0.05821789644,0.09634693366,0.02116230583,0.1504971602,0.106313835,0.1334842233,0.03634934466,0.1077931634,0.07764083333,0.4615813997,0.3960183495,0.1424002508,11
Jaguars 2013,Jaguars,8347588,9012941,6832868,7160882,14812080,46166359,4612010,9323215,13544999,2631626,3572072,33683922,2013,0.25,0,0,123600000,0.06753711974,0.07292023463,0.05528210356,0.05793593851,0.119838835,0.03731399676,0.07543054207,0.1095873706,0.02129147249,0.0289002589,0.2725236408,0.3735142314,0.3539621278,4
Vikings 2013,Vikings,8470554,15752460,10378281,4582245,20329032,59512572,11556066,24552100,13577945,5691438,4206849,59584398,2013,0.344,0,0,123600000,0.06853199029,0.1274470874,0.08396667476,0.03707317961,0.1644743689,0.09349567961,0.1986415858,0.1098539239,0.04604723301,0.03403599515,0.4820744175,0.481493301,0.03643228155,5
Chiefs 2013,Chiefs,10708333,5379755,8668150,3435650,20708982,48900870,13759289,17451636,5081500,13251425,13096878,62640728,2013,0.688,1,0,123600000,0.08663699838,0.04352552589,0.07013066343,0.02779652104,0.1675483981,0.1113211084,0.141194466,0.04111245955,0.1072121764,0.1059617961,0.5068020065,0.3956381068,0.09755988673,11
Raiders 2013,Raiders,1146517,11735884,4609651,1496363,10275023,29263438,5163512,2078750,6548030,6752294,6782330,27324916,2013,0.25,0,0,123600000,0.009276027508,0.0949505178,0.037294911,0.01210649676,0.08313125405,0.04177598706,0.0168183657,0.052977589,0.05463021036,0.05487322006,0.2210753722,0.2367592071,0.5421654207,4
Chargers 2013,Chargers,15996516,5201250,10926398,8795715,17428226,58348105,6241425,13838120,4555052,11490435,4839588,40964620,2013,0.563,1,0,123600000,0.1294216505,0.04208131068,0.08840127832,0.07116274272,0.1410050647,0.05049696602,0.1119588997,0.03685317152,0.09296468447,0.03915524272,0.3314289644,0.4720720469,0.1964989887,9
Rams 2013,Rams,13705176,2637944,5479738,6217555,19240160,47280573,9376091,13967275,15711252,3645196,17453159,60152973,2013,0.438,0,0,123600000,0.110883301,0.021342589,0.04433444984,0.05030384304,0.1556647249,0.07585834142,0.113003843,0.1271136893,0.02949187702,0.141206788,0.4866745388,0.3825289078,0.1307965534,7
Dolphins 2013,Dolphins,5859205,2412352,8242874,6007127,17575011,40096569,15944118,11848139,9006508,5027138,13351955,55177858,2013,0.5,0,0,123600000,0.0474045712,0.019517411,0.06668991909,0.04860135113,0.1421926456,0.1289977184,0.09585872977,0.0728681877,0.04067263754,0.1080255259,0.4464227994,0.3244058981,0.2291713026,8
49ers 2013,49ers,2897535,9182062,16963177,10569598,17581156,57193528,11028483,10194288,7666512,10696955,13185741,52771979,2013,0.75,1,0,123600000,0.02344283981,0.07428852751,0.1372425324,0.08551454693,0.1422423625,0.08922720874,0.08247805825,0.06202679612,0.08654494337,0.1066807524,0.4269577589,0.4627308091,0.110311432,12
Jets 2013,Jets,14759018,4154535,12811933,2593765,20679882,54999133,5447833,4476989,15203295,3028114,13025418,41181649,2013,0.5,0,0,123600000,0.1194095307,0.03361274272,0.1036564159,0.02098515372,0.1673129612,0.04407631877,0.03622159385,0.1230040049,0.02449930421,0.1053836408,0.3331848625,0.4449768042,0.2218383333,8
Patriots 2013,Patriots,14603953,3682367,8749814,4150882,22775490,53962506,15169500,6420702,10801171,7386653,8618787,48396813,2013,0.75,1,0,123600000,0.1181549595,0.02979261327,0.0707913754,0.0335831877,0.1842677184,0.1227305825,0.05194742718,0.08738811489,0.05976256472,0.06973128641,0.3915599757,0.4365898544,0.1718501699,12
Packers 2013,Packers,13013000,2429420,10223980,11341695,17211503,54219598,15831195,12650974,9100786,4969273,13957143,56509371,2013,0.531,1,0,123600000,0.1052831715,0.01965550162,0.08271828479,0.09176128641,0.1392516424,0.1280841019,0.1023541586,0.07363095469,0.04020447411,0.1129218689,0.4571955583,0.4386698867,0.104134555,8
Steelers 2013,Steelers,15393138,2549641,8799844,9207474,10836255,46786352,12586770,12823812,9155304,16480395,11069889,62116170,2013,0.5,0,0,123600000,0.1245399515,0.02062816343,0.07119614887,0.07449412621,0.08767196602,0.1018347087,0.1037525243,0.07407203883,0.1333365291,0.08956220874,0.5025580097,0.378530356,0.1189116343,8
Commanders 2013,Commanders,5972967,2212882,19735321,4645357,20025614,52592141,14227749,9152416,10476684,4619719,7102431,45578999,2013,0.188,0,0,123600000,0.04832497573,0.01790357605,0.1596708819,0.0375837945,0.1620195307,0.1151112379,0.07404867314,0.08476281553,0.03737636731,0.05746303398,0.3687621278,0.4255027589,0.2057351133,3
Buccaneers 2013,Buccaneers,1184375,4644753,13444505,2393504,25305673,46972810,14773893,5032152,5804388,13033579,19521921,58165933,2013,0.25,0,0,123600000,0.009582322006,0.03757890777,0.1087743123,0.01936491909,0.2047384547,0.1195298786,0.04071320388,0.04696106796,0.1054496683,0.1579443447,0.4705981634,0.3800389159,0.1493629207,4
